,id,year,month,day,country,region,state,city,latitude,longitude,summary,target,tgroup,weapon,fatalities,injuries
157531,201601180024,2016,1,18,India,South Asia,Chhattisgarh,Gotpalli,18.635548999999997,81.059742,"01/18/2016: Assailants detonated an explosive device and opened fire on Commando Battalion for Resolute Action (COBRA) soldiers in Gotpalli area, Bijapur district, Chhattisgarh state, India. One assailant was killed and one was injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",Military,Maoists,Explosives/Bombs/Dynamite,1,1
157537,201601180033,2016,1,18,India,South Asia,Punjab,Ludhiana,30.900965000000003,75.857276,"01/18/2016: Two assailants opened fire on a Rashtriya Swayamsevak Sangh (RSS) Shakha in Shaheedi Park, Ludhiana city, Punjab state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Terrorists/Non-State Militia,Unknown,Firearms,0,0
157565,201601190039,2016,1,19,India,South Asia,Assam,Diphu,25.846196,93.42988000000001,"01/19/2016: An explosive device detonated in Diphu town, Assam state, India. A civilian was killed and three others were injured in the blast. No group claimed responsibility for the incident.",Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,3
157569,201601190045,2016,1,19,India,South Asia,Tamil Nadu,Madurai,9.925201,78.119775,"01/00/2016: Sometime between January 17, 2016 and January 21, 2016, assailants threw a petrol bomb at a Tamil Nadu State Transport Corporation (TNSTC) bus in Madurai, Tamil Nadu state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Transportation,Unknown,Incendiary,0,0
157578,201601200021,2016,1,20,India,South Asia,Manipur,Gwaltabi,24.917984,94.136162,"01/20/2016: Security forces identified and arrested an assailant carrying explosive devices on a passenger bus in Gwaltabi area, Manipur state, India. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives/Bombs/Dynamite,0,0
157597,201601200048,2016,1,20,India,South Asia,Tamil Nadu,Mettupatti,10.048485000000001,78.10940699999999,"01/20/2016: Assailants threw a petrol bomb at a Tamil Nadu State Transport Corporation (TNSTC) bus in Mettupatti village, Tamil Nadu state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Transportation,Unknown,Incendiary,0,0
157618,201601210036,2016,1,21,India,South Asia,Tamil Nadu,Neikuppai,10.221594999999999,78.53671999999999,"01/21/2016: An explosive device detonated in Neikuppai village, Tamil Nadu state, India. One person was killed in the blast. No group claimed responsibility for the incident.",Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,0
157628,201601210046,2016,1,20,India,South Asia,Jammu and Kashmir,Poonch district,33.768084,74.08613100000001,"01/20/2016: Security forces found and safely defused four explosive devices in Poonch district, Jammu and Kashmir state, India. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives/Bombs/Dynamite,0,0
157645,201601220010,2016,1,22,India,South Asia,Bihar,Jamui district,24.767192,86.33425,"01/22/2016: Assailants abducted Dinesh Tanti, a former sarpanch, in Jamui district, Bihar state, India. Tanti was killed the following day. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Dinesh Tanti was targeted because the group believed he was a police informant.",Government (General),Communist Party of India - Maoist (CPI-Maoist),Melee,1,0
157654,201601220027,2016,1,22,India,South Asia,Jammu and Kashmir,Karnah,34.492931,74.280819,"01/22/2016: An explosive device was discovered and defused in the Amrohi Woods in Karnah, Jammu and Kashmir, India. The device was thought to be targeting an Indian Armed Forces convoy. No group claimed responsibility for the attack.",Military,Unknown,Explosives/Bombs/Dynamite,0,0
157660,201601220040,2016,1,22,India,South Asia,West Bengal,Admadpur,23.830864000000002,87.69139399999999,"01/22/2016: An explosive device targeting a house detonated in Amadpur, West Bengal, India. Two civilians were killed in the blast. No group claimed responsibility for the explosion.",Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,2,0
157661,201601220041,2016,1,22,India,South Asia,Bihar,Jehanabad,25.226872,84.98988,"01/22/2016: Assailants attacked Mukesh Kumar in Tenibigha neighborhood, Jehanabad, Bihar, India. Kumar, a Hindi news channel journalist, was killed in the incident. No group claimed responsibility for the attack.",Journalists & Media,Unknown,Unknown,0,0
157669,201601230015,2016,1,23,India,South Asia,Chhattisgarh,Bijapur district,18.860685,80.738027,"01/23/2016: An explosive device was discovered and defused in Bijapur district, Chhattisgarh state, India. No group claimed responsibility; however, sources attributed the incident to Maoists.",Unknown,Maoists,Explosives/Bombs/Dynamite,0,0
157670,201601230016,2016,1,23,India,South Asia,Chhattisgarh,Sameli,18.555289000000002,81.345462,"01/23/2016: An explosive device detonated targeting a Central Reserve Police Force (CRPF) patrol in Sameli village, Chhattisgarh state, India. One officer was injured in the blast. No group claimed responsibility; however, sources attributed the incident to Maoists.",Police,Maoists,Explosives/Bombs/Dynamite,0,1
157684,201601230038,2016,1,23,India,South Asia,Bihar,Yukharia,24.76008,86.33625500000001,"01/23/2016: Assailants took security guards hostage and attacked a telephone tower in Yukharia village, Jamui district, Bihar state, India. No casualties were reported, but the tower was damaged by an ensuing fire. No group claimed responsibility; however, sources attributed the incident to Communist Party of India - Maoist (CPI-Maoist).",Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Firearms,0,0
157705,201601240015,2016,1,24,India,South Asia,Chhattisgarh,Kanker district,20.245629,81.076362,"01/24/2016: Two explosive devices were discovered and defused in Kanker district, Chhattisgarh state, India. The devices were thought to be targeting Indian Armed Forces soldiers at a construction site. No group claimed responsibility; however, sources attributed the incident to Maoists.",Military,Maoists,Explosives/Bombs/Dynamite,0,0
157742,201601250019,2016,1,25,India,South Asia,Jharkhand,Chhatarpur,24.373364000000002,84.19353000000001,"01/25/2016: Assailants set fire to a mobile tower in Chhatarpur, Jharkhand state, India. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist).",Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Firearms,0,0
157761,201601250043,2016,1,25,India,South Asia,Jharkhand,Kurum,23.738904,83.822661,"01/25/2016: Two explosive devices were discovered and defused near a school in Kurum village, Garhwa district, Jharkhand state, India. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives/Bombs/Dynamite,0,0
157786,201601260017,2016,1,26,India,South Asia,Punjab,Reru Chowk,31.360413,75.591597,"01/26/2016: An explosive device was discovered and defused on Jalandhar-Pathankot highway near Reru Chowk, Punjab state, India. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives/Bombs/Dynamite,0,0
157787,201601260018,2016,1,26,India,South Asia,Meghalaya,Lad Rymbai,25.372533999999998,92.32579,"01/26/2016: An explosive device detonated in a trash bin in the village of Lad Rymbai, Meghalaya state, India. There were no reported casualties. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives/Bombs/Dynamite,0,0
157788,201601260019,2016,1,26,India,South Asia,Odisha,Daliakhuji,19.622918,83.497771,"01/26/2016: Assailants set construction equipment on fire in Daliakhuji village, Odisha state, India. No casualties were reported, but the equipment was damaged in the attack. Maoists claimed responsibility for the incident and accused the government of mistreating tribesmen in the area.",Business,Maoists,Incendiary,0,0
157804,201601260037,2016,1,26,India,South Asia,Odisha,Kuaghar,19.960063,83.986221,"01/26/2016: Assailants attacked Biswambhar Kanhar, a local villager, in Kuaghar, Kandhamal district, Odisha state, India. Kanhar was beaten to death in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Maoists.",Private Citizens & Property,Maoists,Unknown,1,0
157822,201601270019,2016,1,27,India,South Asia,Odisha,Hatamuniguda,19.583710999999997,83.500638,"01/27/2016: Two explosive devices were discovered and defused in Hatamuniguda, Odisha state, India. The devices were thought to be targeting Indian Armed Forces soldiers. No group claimed responsibility; however, sources attributed the attack to Maoists.",Military,Maoists,Explosives/Bombs/Dynamite,0,0
157825,201601270022,2016,1,27,India,South Asia,Madhya Pradesh,Kasiyar,24.728837,79.559957,"01/27/2016: An explosive device detonated targeting police personnel near Kasiyar, Madhya Pradesh, India. Seven police officers were killed and six others were injured in the blast. In addition, an unknown number of police were reported missing; their whereabouts remain unknown. Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that the attack was carried out in retaliation for the death of Communist Party of India - Maoist (CPI-Maoist) members in Aurangabad district.",Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite,7,6
